Timestamp,Source IP,Destination IP,Protocol,Predicted_Label,Explanation
2025-10-21 12:23:03,10.229.181.206,10.229.181.14,61257,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:03,10.229.181.206,10.229.181.14,53387,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:03,10.229.181.14,10.229.181.206,53,57255,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:03,10.229.181.14,10.229.181.206,53,61257,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:03,10.229.181.14,10.229.181.206,53,53387,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:08,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:08,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:13,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:13,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.206,10.229.181.14,63488,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.206,10.229.181.14,49377,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.14,10.229.181.206,53,49377,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.14,10.229.181.206,53,63488,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.206,10.229.181.14,53195,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.14,10.229.181.206,53,53195,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.206,10.229.181.14,52324,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:18,10.229.181.14,10.229.181.206,53,52324,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:23,10.229.181.206,224.0.0.251,5353,5353,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:23,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:23,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:28,34.107.243.93,10.229.181.206,443,54338,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:28,10.229.181.206,34.107.243.93,54338,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:28,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:28,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,10.229.181.206,10.229.181.14,49937,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,10.229.181.206,10.229.181.14,64113,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,10.229.181.206,10.229.181.14,53643,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,10.229.181.14,10.229.181.206,53,64113,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,10.229.181.14,10.229.181.206,53,49937,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,10.229.181.14,10.229.181.206,53,53643,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:34,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:39,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:39,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:44,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:44,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:49,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:49,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:54,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:54,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.206,10.229.181.14,53195,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.206,10.229.181.14,52324,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.206,10.229.181.14,65489,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.14,10.229.181.206,53,52324,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.14,10.229.181.206,53,53195,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.14,10.229.181.206,53,65489,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.206,10.229.181.14,65224,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.14,10.229.181.206,53,65224,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.206,10.229.181.14,51844,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.206,10.229.181.14,65221,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.14,10.229.181.206,53,51844,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:23:59,10.229.181.14,10.229.181.206,53,65221,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,10.229.181.206,10.229.181.14,62561,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,10.229.181.14,10.229.181.206,53,62561,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,10.229.181.206,10.229.181.14,58654,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,10.229.181.14,10.229.181.206,53,58654,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,10.229.181.206,10.229.181.14,55430,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,10.229.181.14,10.229.181.206,53,55430,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:04,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,10.229.181.14,55430,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.14,10.229.181.206,53,55430,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,10.229.181.14,56140,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,10.229.181.14,49667,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,10.229.181.14,64372,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,10.229.181.14,59230,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,10.229.181.14,62742,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.14,10.229.181.206,53,56140,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,10.229.181.14,53059,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.14,10.229.181.206,53,53059,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.14,10.229.181.206,53,59230,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.14,10.229.181.206,53,64372,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.14,10.229.181.206,53,62742,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.14,10.229.181.206,53,49667,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:09,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:14,10.229.181.206,10.229.181.14,53059,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:14,10.229.181.14,10.229.181.206,53,53059,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:14,10.229.181.206,10.229.181.14,61204,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:14,10.229.181.14,10.229.181.206,53,61204,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:14,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:14,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:19,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:19,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:24,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:24,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:29,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:29,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.206,239.255.255.250,58394,1900,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.206,10.229.181.14,59418,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.206,10.229.181.14,61811,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.206,10.229.181.14,59413,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.14,10.229.181.206,53,59418,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.14,10.229.181.206,53,61811,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,10.229.181.14,10.229.181.206,53,59413,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:35,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:40,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:45,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:45,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:24:45,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.206,10.229.181.14,55750,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.206,10.229.181.14,56401,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.206,10.229.181.14,54639,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.14,10.229.181.206,53,56401,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.14,10.229.181.206,53,55750,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.14,10.229.181.206,53,54639,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.206,10.229.181.14,58735,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.206,10.229.181.14,51571,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.14,10.229.181.206,53,51571,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:49,10.229.181.14,10.229.181.206,53,58735,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:54,10.229.181.206,23.201.55.139,64702,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:54,23.201.55.139,10.229.181.206,443,64702,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:54,10.229.181.206,20.42.65.94,54446,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:54,20.42.65.94,10.229.181.206,443,54446,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:54,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:54,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:59,10.229.181.206,34.107.221.82,59235,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:59,34.107.221.82,10.229.181.206,80,59235,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:59,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:19:59,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:04,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:04,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:09,10.229.181.206,34.107.221.82,59235,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:09,34.107.221.82,10.229.181.206,80,59235,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:09,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:09,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:14,10.229.181.206,20.42.65.94,54437,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:14,20.42.65.94,10.229.181.206,443,54437,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:14,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:14,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,10.229.181.206,34.107.221.82,59235,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,34.107.221.82,10.229.181.206,80,59235,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,10.229.181.206,10.229.181.14,50758,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,10.229.181.206,10.229.181.14,61831,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,10.229.181.14,10.229.181.206,53,50758,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,10.229.181.14,10.229.181.206,53,61831,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,10.229.181.206,20.189.173.16,54447,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:19,20.189.173.16,10.229.181.206,443,54447,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.206,10.229.181.14,52390,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.206,10.229.181.14,52276,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.206,10.229.181.14,54234,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.14,10.229.181.206,53,52390,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.14,10.229.181.206,53,52276,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.14,10.229.181.206,53,54234,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.206,34.107.243.93,59237,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,34.107.243.93,10.229.181.206,443,59237,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:24,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.206,34.107.221.82,59235,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,34.107.221.82,10.229.181.206,80,59235,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.206,10.229.181.14,50758,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.206,10.229.181.14,50286,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.14,10.229.181.206,53,50758,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.14,10.229.181.206,53,50286,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.206,10.229.181.14,60911,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.206,10.229.181.14,54374,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.206,10.229.181.14,49955,53,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.14,10.229.181.206,53,60911,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.14,10.229.181.206,53,49955,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,10.229.181.14,10.229.181.206,53,54374,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:30,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,10.229.181.206,239.255.255.250,49956,1900,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,10.229.181.206,23.58.31.18,54433,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,23.58.31.18,10.229.181.206,80,54433,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,10.229.181.206,239.255.255.250,49956,1900,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,10.229.181.206,239.255.255.250,49956,1900,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,10.229.181.206,34.107.221.82,59235,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:35,34.107.221.82,10.229.181.206,80,59235,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:40,10.229.181.206,224.0.0.251,5353,5353,17,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:40,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:40,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:45,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:45,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:45,10.229.181.206,34.107.221.82,59235,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:45,34.107.221.82,10.229.181.206,80,59235,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:50,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:50,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:55,10.229.181.206,20.42.65.94,54436,443,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:55,20.42.65.94,10.229.181.206,443,54436,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:55,10.229.181.206,34.107.221.82,59235,80,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
2025-10-21 12:20:55,34.107.221.82,10.229.181.206,80,59235,6,Normal Traffic,⚠️ Suspicious flow behavior matches pattern: Normal Traffic
